global_step,date,day_step,real_price,sim_price,best_bid,best_ask,spread_bps,imbalance,daily_sentiment,intraday_sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,total_volume,trade_count,fills_this_step
967,2024-01-20,17,41696.04,46936.06023855833,46931.763933421586,46940.35654369509,1.8307054809947696,-0.023957163259752667,0.04,-0.0206377284716802,0.049600947546201715,0.15414046461060155,neutral,7.423476071546808,75,12
968,2024-01-20,18,41696.04,46940.455876057094,46928.96391820251,46951.94783391167,4.896398060096164,-0.018026629694924707,0.04,-0.017884245805686826,0.04131623521381153,0.17673954619080895,neutral,8.854738531282225,89,14
969,2024-01-20,19,41696.04,46933.24921838208,46928.96391820251,46937.534518561646,1.826125508433006,-0.019708317107626144,0.04,-0.007538598410102622,0.046400546331247836,0.16429383813718199,neutral,9.141544353813613,93,4
970,2024-01-20,20,41696.04,46929.79402165806,46928.91894507892,46930.66909823721,0.372930074545315,-0.025373217047285845,0.04,-0.007206672338408238,0.05184602742124191,0.17083961318430527,neutral,9.549243965954558,98,5
971,2024-01-20,21,41696.04,46929.32719399265,46927.98528974808,46930.66909823721,0.5718830099638401,-0.023713298775939584,0.04,-0.04462157885989704,0.05477011757021037,0.16999851254638115,neutral,10.10769658290872,101,3
972,2024-01-20,22,41696.04,46925.26101976026,46924.35844119368,46926.163598326835,0.38468771274226493,-0.021629621043068627,0.04,-0.03436814384521471,0.05608191339267186,0.16277813125400817,neutral,10.384436639313984,105,4
973,2024-01-20,23,41696.04,46925.26101976026,46924.35844119368,46926.163598326835,0.38468771274226493,-0.024392193334388832,0.04,-0.048786632975729646,0.04185000875877928,0.17341043588220476,neutral,10.869721291756619,109,4
974,2024-01-20,24,41696.04,46924.777228377374,46923.39085842791,46926.163598326835,0.59089037022555,-0.023732223507852635,0.04,-0.01941405254221876,0.049841089787648014,0.17389525559171123,neutral,11.155008864985453,113,4
975,2024-01-20,25,41696.04,46925.56652497266,46923.39085842791,46927.742191517405,0.9272840823727311,-0.0201748827963414,0.04,-0.0008661071695302992,0.044520663935773044,0.16653152859884796,neutral,11.573100630900617,118,5
976,2024-01-20,26,41696.04,46923.42673050896,46923.39085842791,46923.462602590014,0.015289625481502908,-0.01602755358510233,0.04,-0.034911255901955054,0.04555690326413131,0.17314536185995463,neutral,12.209681633441983,125,7
977,2024-01-20,27,41696.04,46922.37513281668,46921.287663043346,46923.462602590014,0.46351863913800406,-0.017462700890045223,0.04,-0.025509947308610413,0.05664834366820505,0.17926419084942063,neutral,12.660746888281816,131,6
978,2024-01-20,28,41696.04,46922.37513281668,46921.287663043346,46923.462602590014,0.46351863913800406,-0.01684470560739756,0.04,-0.035972993118475335,0.04591330078543238,0.17797633768057353,neutral,12.911747630487461,134,3
979,2024-01-20,29,41696.04,46924.23715844477,46921.287663043346,46927.18665384618,1.2571308901451848,-0.01625387005691382,0.04,-0.03127089995887127,0.045435730321602585,0.1619750038353306,neutral,13.291586903946852,137,3
980,2024-01-20,30,41696.04,46924.229618513134,46921.272583180085,46927.18665384618,1.260344754549785,-0.015581295771261425,0.04,0.007656388709091067,0.059540633530903525,0.16634316680948366,neutral,13.659343159926157,140,3
981,2024-01-20,31,41696.04,46924.54447670466,46921.272583180085,46927.81637022923,1.3945339527787577,-0.01101295802786249,0.04,0.030679188327982963,0.05787270506692267,0.15223915293238285,neutral,14.198186721770494,147,7
982,2024-01-20,32,41696.04,46925.397850785164,46921.272583180085,46929.52311839024,1.758223816533913,-0.006897586487532011,0.04,0.04982531278690688,0.05883153705467868,0.16589141898325102,neutral,15.131693257600423,156,9
983,2024-01-20,33,41696.04,46924.393780188795,46919.26444198735,46929.52311839024,2.186213944702612,-0.010805947920744111,0.04,0.06182366039873697,0.05848215431822559,0.17925539927926523,neutral,16.054185656585755,167,11
984,2024-01-20,34,41696.04,46923.985733447014,46918.0626082897,46929.90885860432,2.524561826847992,-0.010714022467100801,0.04,0.047342109172449465,0.05256239062487143,0.1779192742905588,neutral,17.05986307078388,175,8
985,2024-01-20,35,41696.04,46923.449810086546,46916.74184781937,46930.15777235373,2.859108737454884,-0.012707847066372449,0.04,0.06202941283211642,0.04614477923695441,0.16110073572428446,neutral,17.540686270718254,181,6
986,2024-01-20,36,41696.04,46917.11884159265,46916.74184781937,46917.49583536593,0.16070627633908627,-0.010586832744926897,0.04,0.08650912601357645,0.051594623322683844,0.16036874980729204,neutral,17.80949053292674,185,4
987,2024-01-20,37,41696.04,46916.742536523234,46915.98923768053,46917.49583536593,0.32112154509219065,-0.010563939128663118,0.04,0.0848499046480022,0.049334561875359006,0.15230168480558656,neutral,18.666142779051672,190,5
988,2024-01-20,38,41696.04,46915.88259221363,46914.26934906133,46917.49583536593,0.6877172774611171,-0.010332969025769582,0.04,0.05880530997235148,0.058820965200767544,0.17617965216528164,neutral,19.49132396626018,196,6
989,2024-01-20,39,41696.04,46922.04649033447,46913.922176346685,46930.170804322246,3.4628984008419845,-0.007618619033237396,0.04,0.05489014501060419,0.05971610641700412,0.15000559584511988,neutral,20.590452030314786,206,10
990,2024-01-20,40,41696.04,46922.04649033447,46913.922176346685,46930.170804322246,3.4628984008419845,-0.0058528676843300365,0.04,0.08166802055233316,0.047938959458685856,0.1636614940644182,neutral,20.761511167888873,208,2
991,2024-01-20,41,41696.04,46921.60463764953,46913.03847097681,46930.170804322246,3.6512675723131376,-0.010423046372392044,0.04,0.10513153435393151,0.05460984954964599,0.15406066304919852,neutral,21.285839624240023,213,5
992,2024-01-20,42,41696.04,46919.52844643689,46913.016516865326,46926.040376008445,2.7757864527532226,-0.012410343396366404,0.04,0.08621971622868754,0.05050516837563167,0.15333626242014656,neutral,21.54159495226148,216,3
993,2024-01-20,43,41696.04,46917.00317608116,46913.016516865326,46920.989835297,1.6994517748177131,-0.01254777944825269,0.04,0.06975634318684587,0.04594723062616945,0.15487613962406122,neutral,21.594286340352713,217,1
994,2024-01-20,44,41696.04,46914.59705758584,46913.016516865326,46916.17759830635,0.6737948611480487,-0.010828105213951694,0.04,0.0607326690955344,0.05396396861353,0.15644749594160157,neutral,21.837231880280758,220,3
995,2024-01-20,45,41696.04,46914.521401381644,46912.86520445694,46916.17759830635,0.7060487351177475,-0.014440004992235304,0.04,0.058198481990491865,0.047272907178388994,0.1529578269072581,neutral,22.30721612055652,224,4
996,2024-01-20,46,41696.04,46914.40967002985,46912.641741753345,46916.17759830635,0.7536824139690542,-0.01338096717789537,0.04,0.0477898510496002,0.05059940682042841,0.17035175656509038,neutral,23.28070174600595,230,6
997,2024-01-20,47,41696.04,46913.92572616447,46909.708055305775,46918.14339702315,1.7980464407549082,-0.011801201690170663,0.04,0.034727815614225305,0.04296720674579034,0.1551625809735788,neutral,24.026711889438225,239,9
998,2024-01-20,48,41696.04,46913.92572616447,46909.708055305775,46918.14339702315,1.7980464407549082,-0.012108381017481436,0.04,0.03639591899697621,0.04743093022639749,0.16843200022293972,neutral,24.12929176232422,242,3
999,2024-01-20,49,41696.04,46913.92572616447,46909.708055305775,46918.14339702315,1.7980464407549082,-0.013421613416767682,0.04,0.0551440466364828,0.046382469796409254,0.16409746116100785,neutral,24.336464364641238,244,2
1000,2024-01-21,0,41580.33,46091.48595438111,46067.77248087256,46115.19942788966,10.289741377407333,0.013228788886711213,0.12,0.08534121758628971,0.05582819501013951,0.1774736471836238,greed,0.5051122898585286,5,5
1001,2024-01-21,1,41580.33,46079.84195979309,46067.77248087256,46091.91143871363,5.238507081280701,0.03323732630058595,0.12,0.08304566057566388,0.04613944564418036,0.15585591493715648,greed,1.1941773017422006,13,8
1002,2024-01-21,2,41580.33,46076.74779023224,46067.77248087256,46085.72309959193,3.8958085325576217,0.038036224373913574,0.12,0.05738656076589227,0.046513696041279064,0.16182408140347884,greed,1.7419280885055954,19,6
1003,2024-01-21,3,41580.33,46079.84195979309,46067.77248087256,46091.91143871363,5.238507081280701,0.050596239164480375,0.12,0.08121246654695427,0.0560336858638261,0.164085559960369,greed,2.0927292262020116,23,4
1004,2024-01-21,4,41580.33,46079.84195979309,46067.77248087256,46091.91143871363,5.238507081280701,0.04124498372904724,0.12,0.0870651235647036,0.046836945709961844,0.17621624866563054,greed,2.1578376447047583,24,1
1005,2024-01-21,5,41580.33,46078.65480597064,46065.398173227644,46091.91143871363,5.75391482186867,0.02404927514112351,0.12,-0.08149312396203116,0.04264359315507744,0.16319566919141504,greed,2.756731747160683,29,5
1006,2024-01-21,6,41580.33,46081.23861704988,46065.398173227644,46097.07906087212,6.875007832961259,0.028163581171619427,0.12,-0.0926375402009492,0.05198922279317433,0.17707209828332024,greed,3.0348440274812463,33,4
1007,2024-01-21,7,41580.33,46086.18865431941,46072.66208987606,46099.71521876276,5.870116335637389,0.034376911281550224,0.12,-0.04678785516406361,0.04432665555261654,0.16327732037798445,greed,3.818391518307882,40,7
1008,2024-01-21,8,41580.33,46089.898345442576,46080.081472122394,46099.71521876276,4.259880656105902,0.036013387668325646,0.12,-0.029592252604698752,0.05599566728891567,0.166640610743651,greed,4.243971439194951,43,3
1009,2024-01-21,9,41580.33,46095.64789810833,46090.60012351938,46100.69567269727,2.190130660535099,0.03728916059081366,0.12,0.0035339290072423854,0.052629175851660416,0.1735321641963839,greed,4.498727616636658,46,3
1010,2024-01-21,10,41580.33,46100.25642259911,46099.81717250095,46100.69567269727,0.19056297393784713,0.0395318250406779,0.12,-0.021251400746135247,0.050822276497576896,0.16815268555621615,greed,4.68940279544938,49,3
1011,2024-01-21,11,41580.33,46103.190125863766,46099.81717250095,46106.56307922657,1.4632190759910144,0.046810493084932646,0.12,0.021808518078645207,0.05251301578854553,0.16714822948448832,greed,6.184214345885742,61,12
1012,2024-01-21,12,41580.33,46100.610126193314,46091.60677287906,46109.61347950757,3.905958419904055,0.04549148476527166,0.12,0.05363566216668633,0.04453545250639292,0.16999565930079105,greed,7.041813731409499,70,9
1013,2024-01-21,13,41580.33,46111.36975276552,46111.34778257546,46111.39172295558,0.009529185612279946,0.04645953851428169,0.12,0.06535659002893848,0.04883667409603909,0.1549010027519526,greed,7.904716974492656,75,5
1014,2024-01-21,14,41580.33,46108.96536884125,46106.41507201581,46111.51566566669,1.1062043162494608,0.04029989795180782,0.12,0.054477269349923266,0.04102300411240795,0.16193380322787293,greed,9.116603332341267,85,10
1015,2024-01-21,15,41580.33,46111.011252580676,46110.50683949466,46111.51566566669,0.2187820532723145,0.03299008986806144,0.12,0.04406621529554601,0.049665885699326506,0.1614835230120912,greed,9.696394877877863,90,5
1016,2024-01-21,16,41580.33,46111.011252580676,46110.50683949466,46111.51566566669,0.2187820532723145,0.0318758690360267,0.12,0.04170421287187912,0.041240828339131085,0.1521346703663373,greed,10.151056349861024,95,5
1017,2024-01-21,17,41580.33,46108.925244323036,46105.77821267999,46112.072275966086,1.365042289046641,0.030279129133383077,0.12,0.047316015916770024,0.05132036849775642,0.1763410053853337,greed,11.03621223525089,102,7
1018,2024-01-21,18,41580.33,46110.96789628154,46109.86351659698,46112.072275966086,0.479009543688451,0.028742997755860287,0.12,0.05952363623435883,0.04196015369561482,0.15132197584711143,greed,11.348929764150622,105,3
1019,2024-01-21,19,41580.33,46111.63714785999,46109.86351659698,46113.410779123,0.7692770730826303,0.033788026793747275,0.12,0.060948187236600004,0.05082540221883356,0.16936716544282282,greed,11.706899325775252,109,4
1020,2024-01-21,20,41580.33,46111.66057693095,46109.86351659698,46113.45763726492,0.7794385678082837,0.03370692097761855,0.12,0.05109350218879549,0.04339774146438115,0.15380833241264918,greed,12.577664951472206,115,6
1021,2024-01-21,21,41580.33,46111.82885950104,46109.86351659698,46113.7942024051,0.8524246175736423,0.04050076437010798,0.12,0.06840348965728395,0.05037123377331468,0.157375423274802,greed,13.53116106812981,121,6
1022,2024-01-21,22,41580.33,46110.34779502814,46106.45575911174,46114.23983094454,1.6881399089425242,0.032885412907568336,0.12,0.07394634649339535,0.047642789496651385,0.16664195409847063,greed,14.736301024907887,130,9
1023,2024-01-21,23,41580.33,46112.40518873368,46106.45575911174,46118.35461835563,2.5804030813812493,0.03300729048166591,0.12,0.07517212708562979,0.04008374887255916,0.1701130300139075,greed,15.30732928115957,134,4
1024,2024-01-21,24,41580.33,46113.69390095322,46107.851718190344,46119.53608371609,2.5338168637810203,0.033371048182677464,0.12,0.05138452972850696,0.048308860011841794,0.15072015134534666,greed,16.12979937120718,139,5
1025,2024-01-21,25,41580.33,46119.538489470804,46118.48557505152,46120.59140389009,0.45660232247319193,0.03237874021206767,0.12,0.08764942906860171,0.043541645107945795,0.15295272567304105,greed,16.982327063369258,144,5
1026,2024-01-21,26,41580.33,46121.16914582897,46118.48557505152,46123.85271660642,1.1637045752099586,0.03270059297691723,0.12,0.08709227894389548,0.04630727486532235,0.16179441388482044,greed,18.029815755787297,152,8
1027,2024-01-21,27,41580.33,46122.01202651541,46118.48557505152,46125.538477979295,1.5291837059754247,0.028064379518968025,0.12,0.09453146960617172,0.0419393134193085,0.1553709491232475,greed,18.60527852103759,157,5
1028,2024-01-21,28,41580.33,46122.65323383289,46118.48557505152,46126.82089261426,1.8072068665441365,0.024323174182837456,0.12,0.103493273751143,0.049501797457335364,0.17767302850968372,greed,19.319649200722353,163,6
1029,2024-01-21,29,41580.33,46122.685436549255,46118.54998048425,46126.82089261426,1.7932416665964284,0.025705002052523226,0.12,0.11994771767188374,0.04561201626475832,0.16049813560712142,greed,19.999928033019312,169,6
1030,2024-01-21,30,41580.33,46125.22528477441,46122.886806736904,46127.56376281192,1.0139692643543414,0.0272577426655701,0.12,0.1240072437401605,0.044493147952835335,0.16197997740597667,greed,20.230668274444547,173,4
1031,2024-01-21,31,41580.33,46125.92621413635,46122.886806736904,46128.9656215358,1.3178737638075435,0.024158261080361534,0.12,0.1106406502945153,0.05956441337053117,0.15542675704136694,greed,21.05987226244326,178,5
1032,2024-01-21,32,41580.33,46129.55225607427,46128.73961438701,46130.36489776154,0.3523301864082415,0.024972682105818125,0.12,0.0936281179621992,0.048400220085913256,0.1673507928934962,greed,21.642229373427895,184,6
1033,2024-01-21,33,41580.33,46130.803357468,46128.73961438701,46132.86710054899,0.8947353745388535,0.023907503004632465,0.12,0.1118233409550458,0.05608331129967768,0.175992695506191,greed,22.416403837232707,189,5
1034,2024-01-21,34,41580.33,46131.47054373649,46128.73961438701,46134.20147308597,1.1839767158043852,0.025627246100866686,0.12,0.10983536143318322,0.04831637136036822,0.16645765245164065,greed,23.243264625855034,195,6
1035,2024-01-21,35,41580.33,46132.58196764976,46130.66689796821,46134.49703733132,0.8302460429805723,0.026022731352472055,0.12,0.0975269913403013,0.05039223351606015,0.17989578926395858,greed,24.093715920948792,201,6
1036,2024-01-21,36,41580.33,46134.015785195734,46130.66689796821,46137.36467242326,1.4518082462707365,0.029262621106772278,0.12,0.10174327466342874,0.042660195978146576,0.15476210290122927,greed,24.948096511202,209,8
1037,2024-01-21,37,41580.33,46139.98296251356,46138.40757798437,46141.55834704276,0.6828717429196404,0.030468242602127153,0.12,0.08100099810121286,0.05759202993423524,0.17721125881245064,greed,26.11382513210827,219,10
1038,2024-01-21,38,41580.33,46140.039247974244,46138.40757798437,46141.670917964126,0.7072685747442788,0.029929635680271762,0.12,0.10626286792636783,0.04836779066756667,0.1607343374800678,greed,27.014083893135556,225,6
1039,2024-01-21,39,41580.33,46140.353567467246,46134.14089169323,46146.566243241265,2.6929467564372156,0.028812403551337098,0.12,0.07826176056386851,0.05151186857280164,0.1548437350219272,greed,28.867751667526335,237,12
1040,2024-01-21,40,41580.33,46141.03030991256,46134.14089169323,46147.9197281319,2.9862437717851114,0.02791269403662591,0.12,0.12783372521698835,0.044202143858247035,0.1722681417675686,greed,29.39360990849615,240,3
1041,2024-01-21,41,41580.33,46143.50950051179,46136.849410096045,46150.16959092754,2.88668568465601,0.026478882263434523,0.12,0.09388611932476561,0.04709663711086325,0.17340637945606902,greed,30.296865717537035,247,7
