step,timestamp,mid_price,best_bid,best_ask,spread_bps,imbalance,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,fills_this_step,total_volume,trade_count,mm_0_position,mm_0_cash,mm_1_position,mm_1_cash,mm_2_position,mm_2_cash,informed_0_position,informed_0_cash,informed_1_position,informed_1_cash,informed_2_position,informed_2_cash,informed_3_position,informed_3_cash,informed_4_position,informed_4_cash,noise_0_position,noise_0_cash,noise_1_position,noise_1_cash,noise_2_position,noise_2_cash,noise_3_position,noise_3_cash,noise_4_position,noise_4_cash,noise_5_position,noise_5_cash,noise_6_position,noise_6_cash,noise_7_position,noise_7_cash,noise_8_position,noise_8_cash,noise_9_position,noise_9_cash,noise_10_position,noise_10_cash,noise_11_position,noise_11_cash,noise_12_position,noise_12_cash,noise_13_position,noise_13_cash,noise_14_position,noise_14_cash,data_source,replay_interval_ms
404,2026-01-08T18:41:58.077007,42066.71593356431,42064.758407361536,42068.67345976707,0.930676977903318,0.01078771080076229,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,11,361.61019028490307,2376,-1.5374507798830181,164750.41623874393,-1.7057051824721317,171761.1154989635,-0.47248291200393866,119880.55966049455,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.05843465292800354,102465.25393592025,0.609763863869529,74301.52127545567,1.5277718813593697,35820.87156968595,1.6641944033693739,30084.494645638657,-0.4671520875789392,119627.45487224445,0.4854562298855178,79568.35841073042,0.9352811927914775,60700.373249365344,-0.1965432668199464,108269.47381027715,-0.30117494538209877,112620.26927912436,1.9399542232444025,18475.45903035379,-1.0452469180863047,143867.10144925234,-0.01603013356300636,100688.28626259403,0.13294902820040894,94376.68730277526,0.0616240031515355,97370.47792140057,1.4432260528457752,39358.66002747286,sample,500
405,2026-01-08T18:41:58.079637,42066.96267422367,42064.758407361536,42069.1669410858,1.0479800403955255,0.010655968440883479,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,5,362.6823160333192,2381,-1.5374507798830184,164750.43538624703,-1.7057051824721317,171761.0963514604,-0.4003571635878182,116846.6074784203,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.05843465292800354,102465.25393592025,0.609763863869529,74301.52127545567,1.5277718813593697,35820.87156968595,1.6641944033693739,30084.494645638657,-0.4671520875789392,119627.45487224445,0.4854562298855178,79568.35841073042,0.9352811927914775,60700.373249365344,-0.1965432668199464,108269.47381027715,-0.37330069379821923,115654.22146119861,1.9399542232444025,18475.45903035379,-1.0452469180863047,143867.10144925234,-0.01603013356300636,100688.28626259403,0.13294902820040894,94376.68730277526,0.0616240031515355,97370.47792140057,1.4432260528457752,39358.66002747286,sample,500
406,2026-01-08T18:41:58.083176,42064.83866796749,42060.20053520301,42069.476800731965,2.2052302642061887,0.01007079504152935,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,9,364.0406833618897,2390,-1.9430216203012494,181812.58565483993,-1.3001343420539007,154698.9460828675,-0.04198983501729166,101772.32369667591,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.05843465292800354,102465.25393592025,0.609763863869529,74301.52127545567,1.5277718813593697,35820.87156968595,1.6483456139442223,30751.09790710074,-0.4671520875789392,119627.45487224445,0.4854562298855178,79568.35841073042,0.9352811927914775,60700.373249365344,-0.28783297523908646,112109.55334000675,-0.37330069379821923,115654.22146119861,1.8389364853662258,22724.46669014718,-1.1954580109343629,150185.69478001166,-0.01603013356300636,100688.28626259403,0.13294902820040894,94376.68730277526,0.0616240031515355,97370.47792140057,1.4432260528457752,39358.66002747286,sample,500
407,2026-01-08T18:41:58.086368,42064.85417323665,42059.97140176145,42069.73694471185,2.3215444680198356,0.009630547777525223,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,8,365.30838763595114,2398,-2.0374507798830184,185785.2367838799,-1.0796822921840807,145425.7757923448,0.09969154875616151,95813.17628305941,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.05843465292800354,102465.25393592025,0.609763863869529,74301.52127545567,1.5277718813593697,35820.87156968595,1.5794903431390368,33647.16440507255,-0.4671520875789392,119627.45487224445,0.4581639865778396,80716.26938374128,0.9352811927914775,60700.373249365344,-0.4593897351877269,119325.24244412333,-0.37330069379821923,115654.22146119861,1.8389364853662258,22724.46669014718,-1.1954580109343629,150185.69478001166,-0.01603013356300636,100688.28626259403,0.13294902820040894,94376.68730277526,0.0616240031515355,97370.47792140057,1.4432260528457752,39358.66002747286,sample,500
408,2026-01-08T18:41:58.090047,42064.85618965133,42059.97140176145,42069.74097754121,2.32250307375567,0.009824700050704745,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,9,366.7366772805857,2407,-2.8150599884672953,218499.05313517325,-0.42900185613376307,118053.291926872,0.09969154875616151,95813.17628305941,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.5091034550513285,78535.2951916388,1.580512389696006,33602.0920449398,1.5794903431390368,33647.16440507255,-0.4671520875789392,119627.45487224445,0.4581639865778396,80716.26938374128,0.9352811927914775,60700.373249365344,-0.4593897351877269,119325.24244412333,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.1954580109343629,150185.69478001166,-0.06605016079512355,102792.1271774922,0.13294902820040894,94376.68730277526,0.0616240031515355,97370.47792140057,1.4432260528457752,39358.66002747286,sample,500
409,2026-01-08T18:41:58.092692,42064.88885494652,42059.97140176145,42069.80630813158,2.33803217786652,0.009918859229318056,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,3,367.3146289850076,2410,-2.443021620301249,202847.47104723434,-0.8789919287217027,136984.2871212287,0.09969154875616151,95813.17628305941,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.5091034550513285,78535.2951916388,1.580512389696006,33602.0920449398,1.5794903431390368,33647.16440507255,-0.3892003831570461,116348.04176582668,0.4581639865778396,80716.26938374128,0.9352811927914775,60700.373249365344,-0.4593897351877269,119325.24244412333,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.1954580109343629,150185.69478001166,-0.06605016079512355,102792.1271774922,0.13294902820040894,94376.68730277526,0.0616240031515355,97370.47792140057,1.4432260528457752,39358.66002747286,sample,500
410,2026-01-08T18:41:58.095344,42065.19135459095,42059.97140176145,42070.41130742044,2.481839573957062,0.010067302358284657,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,6,368.4167894978892,2416,-2.443021620301249,202847.49751270204,-0.4290018561337631,118053.00951680735,-0.4524590367134115,119042.36040691231,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.5091034550513285,78535.2951916388,1.580512389696006,33602.0920449398,1.6816508560206702,29349.23142017329,-0.3892003831570461,116348.04176582668,0.4581639865778396,80716.26938374128,0.9352811927914775,60700.373249365344,-0.4593897351877269,119325.24244412333,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.1954580109343629,150185.69478001166,-0.06605016079512355,102792.1271774922,0.13294902820040894,94376.68730277526,0.0616240031515355,97370.47792140057,1.4432260528457752,39358.66002747286,sample,500
411,2026-01-08T18:41:58.098224,42065.21310247039,42059.97140176145,42070.45480317933,2.492178368938797,0.010436124582128444,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,4,369.16675464399367,2420,-1.943021620301249,181812.28959066252,-0.7311175877078183,130763.1557473231,-0.9003084512438385,137883.56947999483,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.5091034550513285,78535.2951916388,1.580512389696006,33602.0920449398,1.6816508560206702,29349.23142017329,-0.3892003831570461,116348.04176582668,0.4581639865778396,80716.26938374128,0.9352811927914775,60700.373249365344,-0.4593897351877269,119325.24244412333,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.0977201613360699,146073.81899592673,-0.06605016079512355,102792.1271774922,0.13294902820040894,94376.68730277526,0.2138512996577246,90966.20632392676,1.4432260528457752,39358.66002747286,sample,500
412,2026-01-08T18:41:58.101575,42068.81531782616,42067.152120960236,42070.478514692084,0.7907029724315554,0.01030828357221167,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,5,369.8111471704613,2425,-1.7866296647991107,175232.80987897445,-0.9290018561337632,139088.23691839701,-0.797408237699992,133554.85054356654,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.5091034550513285,78535.2951916388,1.580512389696006,33602.0920449398,1.6816508560206702,29349.23142017329,-0.3892003831570461,116348.04176582668,0.4019366202610758,83081.59455594953,0.9352811927914775,60700.373249365344,-0.5060625824148096,121288.63620834336,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.0977201613360699,146073.81899592673,-0.06605016079512355,102792.1271774922,0.13294902820040894,94376.68730277526,0.2138512996577246,90966.20632392676,1.4847183657695817,37613.058568086984,sample,500
413,2026-01-08T18:41:58.105015,42069.00572552685,42067.152120960236,42070.85933009345,0.8812210008961958,0.009827584264155457,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,8,371.10795472368676,2433,-1.4430216203012491,160777.02986522726,-1.2726099006316247,153544.0169321442,-0.5006006844745499,121069.00205138187,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.43892149023241583,81487.65058182388,1.580512389696006,33602.0920449398,1.6255611874700622,31708.764039505957,-0.3892003831570461,116348.04176582668,0.4019366202610758,83081.59455594953,0.9352811927914775,60700.373249365344,-0.5060625824148096,121288.63620834336,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.1586106962422635,148635.31039055221,-0.06605016079512355,102792.1271774922,0.023303643250681058,98989.1563908167,0.2138512996577246,90966.20632392676,1.4847183657695817,37613.058568086984,sample,500
414,2026-01-08T18:41:58.108417,42069.36034334483,42067.152120960236,42071.568565729416,1.0498007892527297,0.010007709964920118,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,9,372.36577199494434,2442,-1.4762194413139746,162173.5713988304,-0.9290018561337632,139088.10758374658,-0.9323731897318415,139234.45997834564,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.43892149023241583,81487.65058182388,1.6653617999872172,30032.39860185635,1.6255611874700622,31708.764039505957,-0.414234948157236,117401.17461997173,0.4019366202610758,83081.59455594953,0.892088263048959,62517.376795393815,-0.5060625824148096,121288.63620834336,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.1586106962422635,148635.31039055221,-0.06605016079512355,102792.1271774922,0.023303643250681058,98989.1563908167,0.2138512996577246,90966.20632392676,1.5894587319932347,33206.52549882769,sample,500
415,2026-01-08T18:41:58.111106,42069.75822246885,42067.152120960236,42072.364323977476,1.2389429455897738,0.010250663489605944,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,7,374.01806634663524,2449,-2.1285137930048936,189616.9160894841,-0.9290018561337632,139088.16673969792,-0.43237318973184147,118198.31839107838,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.43892149023241583,81487.65058182388,1.6653617999872172,30032.39860185635,1.6255611874700622,31708.764039505957,-0.414234948157236,117401.17461997173,0.4019366202610758,83081.59455594953,0.892088263048959,62517.376795393815,-0.5060625824148096,121288.63620834336,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.1586106962422635,148635.31039055221,0.08624419089579519,96384.8649181544,0.023303643250681058,98989.1563908167,0.2138512996577246,90966.20632392676,1.5894587319932347,33206.52549882769,sample,500
416,2026-01-08T18:41:58.114019,42069.55714191451,42066.4256122823,42072.688671546726,1.4887390526360702,0.009937109319761021,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,7,375.20853905798214,2456,-1.9430216203012494,181812.79055507653,-1.1144940288374077,146892.2922741055,-0.2419004783849115,110185.78895272227,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.43892149023241583,81487.65058182388,1.6653617999872172,30032.39860185635,1.6255611874700622,31708.764039505957,-0.414234948157236,117401.17461997173,0.4019366202610758,83081.59455594953,0.892088263048959,62517.376795393815,-0.5060625824148096,121288.63620834336,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.2165726231216512,151073.5614759685,-0.04626659357174723,101959.14327109422,0.023303643250681058,98989.1563908167,0.2138512996577246,90966.20632392676,1.5894587319932347,33206.52549882769,sample,500
417,2026-01-08T18:41:58.117175,42069.45783045788,42066.02384595889,42072.89181495688,1.632530902981708,0.00937484263777832,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,8,376.5588854940034,2464,-1.9430216203012494,181812.85284703303,-0.9202474472536047,138719.77469475725,-0.08580062394748281,103620.42546792534,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.43892149023241583,81487.65058182388,1.6653617999872172,30032.39860185635,1.4814934246758347,37769.176348990586,-0.414234948157236,117401.17461997173,0.4019366202610758,83081.59455594953,0.892088263048959,62517.376795393815,-0.5060625824148096,121288.63620834336,-0.37330069379821923,115654.22146119861,1.8838724011032142,20834.024535722343,-1.2510023026730581,152521.89502967248,-0.04626659357174723,101959.14327109422,0.023303643250681058,98989.1563908167,0.042002305982127286,98195.27923292684,1.5894587319932347,33206.52549882769,sample,500
418,2026-01-08T18:41:58.120111,42069.574108976434,42066.02384595889,42073.12437199398,1.6878055424808514,0.009299550511185787,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,6,377.76173763944814,2470,-2.209757057329054,193035.26973259117,-0.2986385661329981,112567.65988759974,-0.4003084512438384,116852.67926072204,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.43892149023241583,81487.65058182388,1.6653617999872172,30032.39860185635,1.4814934246758347,37769.176348990586,-0.414234948157236,117401.17461997173,0.4019366202610758,83081.59455594953,0.892088263048959,62517.376795393815,-0.5060625824148096,121288.63620834336,-0.37330069379821923,115654.22146119861,1.7622635199826076,25949.626628822163,-1.2510023026730581,152521.89502967248,-0.04626659357174723,101959.14327109422,0.10454690757484161,95570.99842651951,0.042002305982127286,98195.27923292684,1.5894587319932347,33206.52549882769,sample,500
419,2026-01-08T18:41:58.122988,42069.91341254592,42066.02384595889,42073.802979132946,1.8490965497778362,0.009337251673742832,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,4,378.486596956364,2474,-2.3424513759198846,198618.1343021202,-0.20647356780800752,108690.64487029793,-0.4003084512438384,116852.67926072204,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.12149813158264908,94895.52829818935,0.43892149023241583,81487.65058182388,1.6653617999872172,30032.39860185635,1.4814934246758347,37769.176348990586,-0.5063999464822266,121278.18963727355,0.4019366202610758,83081.59455594953,1.0247825816397897,56934.512225864804,-0.5060625824148096,121288.63620834336,-0.37330069379821923,115654.22146119861,1.7622635199826076,25949.626628822163,-1.2510023026730581,152521.89502967248,-0.04626659357174723,101959.14327109422,0.10454690757484161,95570.99842651951,0.042002305982127286,98195.27923292684,1.5894587319932347,33206.52549882769,sample,500
420,2026-01-08T18:41:58.126650,42069.97901123989,42066.02384595889,42073.9341765209,1.8802791795789044,0.009974136908591818,0.1476399105813395,0.0735713292814916,0.2581007704157051,neutral,8,379.46251058300675,2482,-2.7909047450680142,217486.31786188766,-0.17901331031335732,107535.5010237118,-0.4003084512438384,116852.67926072204,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.24553661553023942,89676.74128922299,0.43892149023241583,81487.65058182388,1.6653617999872172,30032.39860185635,1.647147234275454,30799.46886780627,-0.5338602039768768,122433.33348385968,0.4019366202610758,83081.59455594953,1.0247825816397897,56934.512225864804,-0.5060625824148096,121288.63620834336,-0.32227243503439357,113507.26186082694,1.8699963368197012,21416.89715957704,-1.2510023026730581,152521.89502967248,-0.04626659357174723,101959.14327109422,0.10454690757484161,95570.99842651951,0.042002305982127286,98195.27923292684,1.5894587319932347,33206.52549882769,sample,500
